Frequency in Hz	Acrylic_94 Normalized Surface Impedance continuous Re	Frequency in Hz	Acrylic_94 Normalized Surface Impedance continuous Im	
1240,625	1,20030522346497	1240,625	-0,706003606319427	
1243,75	1,20459043979645	1243,75	-0,701872646808624	
1246,875	1,20487725734711	1246,875	-0,704277217388153	
1250	1,19857573509216	1250	-0,700817763805389	
1253,125	1,19909608364105	1253,125	-0,699211001396179	
1256,25	1,19806849956512	1256,25	-0,699453949928284	
1259,375	1,20041739940643	1259,375	-0,696057856082916	
1262,5	1,19431388378143	1262,5	-0,687710523605347	
1265,625	1,19246470928192	1265,625	-0,689730644226074	
1268,75	1,19177281856537	1268,75	-0,685434222221375	
1271,875	1,19020164012909	1271,875	-0,679613590240479	
1275	1,18754196166992	1275	-0,67539119720459	
1278,125	1,18781840801239	1278,125	-0,673136830329895	
1281,25	1,18410623073578	1281,25	-0,665279388427734	
1284,375	1,18387591838837	1284,375	-0,66230833530426	
1287,5	1,18287253379822	1287,5	-0,655727386474609	
1290,625	1,1822624206543	1290,625	-0,648888647556305	
1293,75	1,18456292152405	1293,75	-0,64454174041748	
1296,875	1,18723201751709	1296,875	-0,635163366794586	
1300	1,18825125694275	1300	-0,627924680709839	
1303,125	1,18853008747101	1303,125	-0,625180244445801	
1306,25	1,19014573097229	1306,25	-0,620768070220947	
1309,375	1,18954205513	1309,375	-0,613895893096924	
1312,5	1,19124925136566	1312,5	-0,611884474754334	
1315,625	1,19433617591858	1315,625	-0,604699313640594	
1318,75	1,19934594631195	1318,75	-0,599675297737122	
1321,875	1,20021629333496	1321,875	-0,594394326210022	
1325	1,20274937152863	1325	-0,592706561088562	
1328,125	1,20745551586151	1328,125	-0,587356805801392	
1331,25	1,20817017555237	1331,25	-0,582550168037415	
1334,375	1,20972335338593	1334,375	-0,580558061599731	
1337,5	1,21036005020142	1337,5	-0,576473832130432	
1340,625	1,21334838867188	1340,625	-0,570544242858887	
1343,75	1,21733975410461	1343,75	-0,566560983657837	
1346,875	1,21944391727448	1346,875	-0,563131749629974	
1350	1,22373342514038	1350	-0,558204114437103	
1353,125	1,22513604164124	1353,125	-0,554521203041077	
1356,25	1,22550165653229	1356,25	-0,552654623985291	
1359,375	1,23013973236084	1359,375	-0,54866224527359	
1362,5	1,23544347286224	1362,5	-0,546814501285553	
1365,625	1,23816132545471	1365,625	-0,546720504760742	
1368,75	1,24159371852875	1368,75	-0,543615281581879	
1371,875	1,24672567844391	1371,875	-0,540707647800446	
1375	1,24657952785492	1375	-0,539409160614014	
1378,125	1,24677503108978	1378,125	-0,539067506790161	
1381,25	1,24727654457092	1381,25	-0,536571562290192	
1384,375	1,24938762187958	1384,375	-0,534439265727997	
1387,5	1,25095522403717	1387,5	-0,532255351543427	
1390,625	1,25266003608704	1390,625	-0,528236627578735	
1393,75	1,25464308261871	1393,75	-0,526740670204163	
1396,875	1,25589847564697	1396,875	-0,524830937385559	
1400	1,25644385814667	1400	-0,52315753698349	
1403,125	1,2591632604599	1403,125	-0,519107043743134	
1406,25	1,26214098930359	1406,25	-0,515885531902313	
1409,375	1,26274240016937	1409,375	-0,512448787689209	
1412,5	1,26544857025146	1412,5	-0,512206673622131	
1415,625	1,26662075519562	1415,625	-0,510057687759399	
1418,75	1,26702547073364	1418,75	-0,507612824440002	
1421,875	1,26788306236267	1421,875	-0,507663667201996	
1425	1,27007532119751	1425	-0,503864526748657	
1428,125	1,27233600616455	1428,125	-0,49929678440094	
1431,25	1,27365040779114	1431,25	-0,49680957198143	
1434,375	1,27370953559875	1434,375	-0,49461829662323	
1437,5	1,27688550949097	1437,5	-0,492239743471146	
1440,625	1,27833294868469	1440,625	-0,489976912736893	
1443,75	1,27970290184021	1443,75	-0,487396270036697	
1446,875	1,28123199939728	1446,875	-0,485549092292786	
1450	1,28354823589325	1450	-0,482412815093994	
1453,125	1,2862012386322	1453,125	-0,480634808540344	
1456,25	1,28681933879852	1456,25	-0,478870153427124	
1459,375	1,29012024402618	1459,375	-0,479699671268463	
1462,5	1,29131555557251	1462,5	-0,475209534168243	
1465,625	1,29185020923615	1465,625	-0,474700689315796	
1468,75	1,29277229309082	1468,75	-0,473474860191345	
1471,875	1,29336535930634	1471,875	-0,471572369337082	
1475	1,29684019088745	1475	-0,470456480979919	
1478,125	1,29866337776184	1478,125	-0,469854474067688	
1481,25	1,29808604717255	1481,25	-0,46983215212822	
1484,375	1,29858112335205	1484,375	-0,467165112495422	
1487,5	1,30053806304932	1487,5	-0,466301262378693	
1490,625	1,30021584033966	1490,625	-0,463615000247955	
1493,75	1,30252778530121	1493,75	-0,461390554904938	
1496,875	1,3018205165863	1496,875	-0,461128085851669	
1500	1,30049729347229	1500	-0,460640102624893	
1503,125	1,30181777477264	1503,125	-0,45811852812767	
1506,25	1,30264556407928	1506,25	-0,452022194862366	
1509,375	1,30168008804321	1509,375	-0,45061519742012	
1512,5	1,3019083738327	1512,5	-0,45128071308136	
1515,625	1,30230176448822	1515,625	-0,449964880943298	
1518,75	1,30098128318787	1518,75	-0,44756355881691	
1521,875	1,30164384841919	1521,875	-0,445008665323257	
1525	1,29985344409943	1525	-0,441294252872467	
1528,125	1,3011132478714	1528,125	-0,437738060951233	
1531,25	1,30244624614716	1531,25	-0,436195313930511	
1534,375	1,30230665206909	1534,375	-0,431892842054367	
1537,5	1,30237567424774	1537,5	-0,429482579231262	
1540,625	1,302370429039	1540,625	-0,427849620580673	
1543,75	1,30349457263947	1543,75	-0,423423945903778	
1546,875	1,30383837223053	1546,875	-0,419470310211182	
1550	1,30419170856476	1550	-0,416849702596664	
1553,125	1,30620157718658	1553,125	-0,412203282117844	
1556,25	1,30686748027802	1556,25	-0,411944389343262	
1559,375	1,30676257610321	1559,375	-0,406859993934631	
1562,5	1,30967557430267	1562,5	-0,404150724411011	
1565,625	1,31131505966187	1565,625	-0,400489985942841	
1568,75	1,31310606002808	1568,75	-0,39556547999382	
1571,875	1,31410145759583	1571,875	-0,394113898277283	
1575	1,31461405754089	1575	-0,392716735601425	
1578,125	1,31596767902374	1578,125	-0,389138996601105	
1581,25	1,31513249874115	1581,25	-0,3858602643013	
1584,375	1,31737160682678	1584,375	-0,382632941007614	
1587,5	1,31930243968964	1587,5	-0,379791975021362	
1590,625	1,32060086727142	1590,625	-0,378192007541656	
1593,75	1,32198333740234	1593,75	-0,374748170375824	
1596,875	1,32136833667755	1596,875	-0,372513800859451	
1600	1,32466447353363	1600	-0,370568186044693	
1603,125	1,32601833343506	1603,125	-0,366952121257782	
1606,25	1,3283566236496	1606,25	-0,364288657903671	
1609,375	1,3282767534256	1609,375	-0,360396504402161	
1612,5	1,33002364635468	1612,5	-0,35777947306633	
1615,625	1,33225238323212	1615,625	-0,35497260093689	
1618,75	1,33166289329529	1618,75	-0,352269142866135	
1621,875	1,33443486690521	1621,875	-0,349927306175232	
1625	1,3358838558197	1625	-0,345580011606216	
1628,125	1,33879637718201	1628,125	-0,343106627464294	
1631,25	1,33931303024292	1631,25	-0,339790344238281	
1634,375	1,34160363674164	1634,375	-0,339118719100952	
1637,5	1,34240782260895	1637,5	-0,334531515836716	
1640,625	1,34464859962463	1640,625	-0,336118429899216	
1643,75	1,34436249732971	1643,75	-0,333959698677063	
1646,875	1,34778439998627	1646,875	-0,331114500761032	
1650	1,34907424449921	1650	-0,327944368124008	
1653,125	1,35105299949646	1653,125	-0,326567381620407	
1656,25	1,35507643222809	1656,25	-0,324822992086411	
1659,375	1,35566341876984	1659,375	-0,321779698133469	
1662,5	1,35818731784821	1662,5	-0,318974167108536	
1665,625	1,36121726036072	1665,625	-0,31693372130394	
1668,75	1,3613703250885	1668,75	-0,313995271921158	
1671,875	1,35869038105011	1671,875	-0,311680465936661	
1675	1,36173403263092	1675	-0,31258749961853	
1678,125	1,36151885986328	1678,125	-0,30933952331543	
1681,25	1,36644601821899	1681,25	-0,306140661239624	
1684,375	1,36933434009552	1684,375	-0,304972380399704	
1687,5	1,36898386478424	1687,5	-0,302587568759918	
1690,625	1,37235426902771	1690,625	-0,300154387950897	
1693,75	1,37230861186981	1693,75	-0,297566801309586	
1696,875	1,37522709369659	1696,875	-0,296041250228882	
1700	1,3753217458725	1700	-0,295955687761307	
1703,125	1,37771093845367	1703,125	-0,294920235872269	
1706,25	1,38003170490265	1706,25	-0,29203262925148	
1709,375	1,38099801540375	1709,375	-0,291524678468704	
1712,5	1,3838939666748	1712,5	-0,289406776428223	
1715,625	1,38431060314178	1715,625	-0,287428617477417	
1718,75	1,38626337051392	1718,75	-0,283983290195465	
1721,875	1,38545858860016	1721,875	-0,284017890691757	
1725	1,38866555690765	1725	-0,283338963985443	
1728,125	1,38810050487518	1728,125	-0,28221184015274	
1731,25	1,38987946510315	1731,25	-0,278472572565079	
1734,375	1,39216613769531	1734,375	-0,277306616306305	
1737,5	1,39263117313385	1737,5	-0,277426511049271	
